customer_id,payment_month,payment_method_id,total_transactions,total_volume
4082889,2020-06-01,3,4,68.35
4088759,2020-06-01,3,2,30.01
4273919,2020-06-01,3,3,80.75
4099159,2020-06-01,3,1,5
3836279,2020-06-01,3,10,3255.52
3842159,2020-06-01,3,3,337.1
4327639,2020-06-01,3,2,50.35
3915379,2020-06-01,3,3,726
3952929,2020-06-01,3,10,5728.87
4426609,2020-06-01,3,2,6.1
3898219,2020-06-01,3,6,275.4
4046429,2020-06-01,3,2,175.8
3310819,2020-06-01,3,3,209.85
3429259,2020-06-01,3,19,236.5
4428089,2020-06-01,3,2,100
4350559,2020-06-01,3,7,350
3743669,2020-06-01,3,19,745.63
2458876,2020-06-01,3,1,50
4290229,2020-06-01,3,15,630
4094199,2020-06-01,3,3,101.95
3898339,2020-06-01,3,10,1559.09
3264559,2020-06-01,3,3,115.01
4357589,2020-06-01,3,11,2365
3799539,2020-06-01,3,5,739.7
4329799,2020-06-01,3,4,483.72
4018389,2020-06-01,3,20,397.39
3827309,2020-06-01,3,14,1125
3914969,2020-06-01,3,9,1105.61
3791519,2020-06-01,3,1,60.5
4292959,2020-06-01,3,2,133.1
4295889,2020-06-01,3,1,222.6
4270429,2020-06-01,3,5,5579.21
3366569,2020-06-01,3,2,1177.33
4269109,2020-06-01,3,5,382.95
4419609,2020-06-01,3,2,78.85
4371319,2020-06-01,3,6,1730.05
4446569,2020-06-01,3,19,373.47
4142169,2020-06-01,3,23,1397
4017009,2020-06-01,3,6,882.04
3628839,2020-06-01,3,5,1056.81
4450549,2020-06-01,3,3,74.77
4411369,2020-06-01,3,1,1090
4003719,2020-06-01,3,3,30
3983579,2020-06-01,3,14,300
4381129,2020-06-01,3,1,8.5
4294749,2020-06-01,3,2,25.01
4174559,2020-06-01,3,25,2730.18
3834079,2020-06-01,3,2,234.4
3615709,2020-06-01,3,16,567.5
4059059,2020-06-01,3,6,1615.98
3798829,2020-06-01,3,7,135.05
3980439,2020-06-01,3,12,374
4323999,2020-06-01,3,1,1
4089119,2020-06-01,3,6,1528.94
4466069,2020-06-01,3,5,43.45
3883169,2020-06-01,3,3,225
4328159,2020-06-01,3,6,525
4450039,2020-06-01,3,3,450
3871119,2020-06-01,3,4,36.75
4023209,2020-06-01,3,5,95.94
3666509,2020-06-01,3,6,42.5
3845199,2020-06-01,3,4,101.35
4058789,2020-06-01,3,7,2405.12
3803009,2020-06-01,3,11,1180.36
3644989,2020-06-01,3,2,258
3676829,2020-06-01,3,3,2534.61
3981689,2020-06-01,3,2,39
3979549,2020-06-01,3,1,150
3708579,2020-06-01,3,9,398.94
4422759,2020-06-01,3,2,51.9
4331629,2020-06-01,3,30,432.5
3909589,2020-06-01,3,3,320.65
4478109,2020-06-01,3,2,54.9
3709849,2020-06-01,3,6,696.39
4430159,2020-06-01,3,1,16
4171349,2020-06-01,3,1,26.98
3797439,2020-06-01,3,9,206.5
3912169,2020-06-01,3,12,480.6
3508829,2020-06-01,3,2,147.7
3945899,2020-06-01,3,7,803.55
3909469,2020-06-01,3,2,260.94
3301149,2020-06-01,3,12,712.5
3825269,2020-06-01,3,8,462.3
4400729,2020-06-01,3,22,330
4002239,2020-06-01,3,4,2364.45
4240539,2020-06-01,3,22,917.41
4307159,2020-06-01,3,2,13124.4
4482259,2020-06-01,3,1,0.01
3849699,2020-06-01,3,1,19.5
3875619,2020-06-01,3,16,5480.99
3884609,2020-06-01,3,1,121
4372489,2020-06-01,3,5,6290.75
3932769,2020-06-01,3,11,674.34
4202729,2020-06-01,3,22,566.38
3986969,2020-06-01,3,6,272.5
4142019,2020-06-01,3,1,34
4116479,2020-06-01,3,1,199
4347569,2020-06-01,3,2,40.9
3984879,2020-06-01,3,4,62.75
3694059,2020-06-01,3,7,947.5
4073119,2020-06-01,3,1,34.95
3904729,2020-06-01,3,1,641.3
4237329,2020-06-01,3,14,1380.51
3905079,2020-06-01,3,1,0.5
1729056,2020-06-01,3,4,2420.85
3817099,2020-06-01,3,5,187.25
3928639,2020-06-01,3,6,153.71
3931159,2020-06-01,3,5,7789.89
3700679,2020-06-01,3,1,59
4253249,2020-06-01,3,5,112.35
4068089,2020-06-01,3,12,4802
4387129,2020-06-01,3,3,119.82
3898369,2020-06-01,3,3,76.45
4202059,2020-06-01,3,1,35.65
3439029,2020-06-01,3,4,72.45
3370279,2020-06-01,3,3,71.6
3633319,2020-06-01,3,3,70
3758219,2020-06-01,3,1,1639.84
4203149,2020-06-01,3,10,596
4085389,2020-06-01,3,13,944.75
3746339,2020-06-01,3,7,4676.57
4377819,2020-06-01,3,5,1284.13
3960179,2020-06-01,3,33,276.07
3589689,2020-06-01,3,10,610.81
3839349,2020-06-01,3,2,1222.68
3968319,2020-06-01,3,1,7.5
3792279,2020-06-01,3,2,36.9
4394099,2020-06-01,3,2,100
3813769,2020-06-01,3,6,254.3
4440759,2020-06-01,3,1,275
4320089,2020-06-01,3,2,16
3930989,2020-06-01,3,2,1497
4082479,2020-06-01,3,4,27.79
3404599,2020-06-01,3,7,479.72
4292399,2020-06-01,3,8,453.46
3599179,2020-06-01,3,3,153.52
4288649,2020-06-01,3,1,25
3932969,2020-06-01,3,65,3691.25
3730179,2020-06-01,3,1,18.49
3720079,2020-06-01,3,13,1171.25
3936409,2020-06-01,3,3,107
3641969,2020-06-01,3,4,136.1
4085889,2020-06-01,3,2,355.44
4295349,2020-06-01,3,1,31.9
4369299,2020-06-01,3,61,628.5
4044329,2020-06-01,3,6,3128.76
4244419,2020-06-01,3,10,409.35
3875239,2020-06-01,3,6,321.9
4359399,2020-06-01,3,2,30.7
3898799,2020-06-01,3,7,351.28
3640119,2020-06-01,3,1,5
4191009,2020-06-01,3,1,15.75
3996079,2020-06-01,3,1,50
3649349,2020-06-01,3,4,27.65
4472019,2020-06-01,3,3,1019.3
3274169,2020-06-01,3,2,815
3934769,2020-06-01,3,1,55
3503649,2020-06-01,3,6,109.44
4028489,2020-06-01,3,2,151.8
4062889,2020-06-01,3,29,3124.7
4400399,2020-06-01,3,7,280
3729639,2020-06-01,3,2,71.86
3734839,2020-06-01,3,2,384.95
3463519,2020-06-01,3,6,203.14
3743019,2020-06-01,3,10,1902.5
4189629,2020-06-01,3,3,270
3971319,2020-06-01,3,3,4961
3644779,2020-06-01,3,1,36.85
4060189,2020-06-01,3,7,413.53
3812969,2020-06-01,3,11,279.05
4269039,2020-06-01,3,11,297.4
4330219,2020-06-01,3,40,66475
4001079,2020-06-01,3,4,129.35
4271889,2020-06-01,3,3,629.2
4287409,2020-06-01,3,1,6.99
3938019,2020-06-01,3,2,136.44
4081829,2020-06-01,3,6,239.5
3994329,2020-06-01,3,4,68
3979669,2020-06-01,3,5,537.6
4116609,2020-06-01,3,1,17.9
3905949,2020-06-01,3,14,282.31
4233419,2020-06-01,3,7,1185
4341099,2020-06-01,3,2,255.92
3670449,2020-06-01,3,1,64
3582689,2020-06-01,3,14,540
4255049,2020-06-01,3,4,88.03
4325979,2020-06-01,3,2,40.65
4364989,2020-06-01,3,2,54
4275659,2020-06-01,3,27,400
4378929,2020-06-01,3,4,3781.25
3799749,2020-06-01,3,13,85113
4187359,2020-06-01,3,13,1022.5
4345439,2020-06-01,3,7,235.3
3708229,2020-06-01,3,10,12054.95
3808439,2020-06-01,3,7,1513
4291399,2020-06-01,3,3,2738.55
3372899,2020-06-01,3,2,105.75
3195939,2020-06-01,3,14,668.3
4203219,2020-06-01,3,2,0.11
4086769,2020-06-01,3,10,2590
3810549,2020-06-01,3,3,36
3851329,2020-06-01,3,10,523
3813929,2020-06-01,3,1,25.9
4331059,2020-06-01,3,4,158.81
3826859,2020-06-01,3,2,1370.35
3915849,2020-06-01,3,10,391.54
4470809,2020-06-01,3,3,88
4465439,2020-06-01,3,1,0.01
3928619,2020-06-01,3,4,77.2
3976499,2020-06-01,3,8,514.6
4314699,2020-06-01,3,5,366.32
4003159,2020-06-01,3,5,86.14
3395509,2020-06-01,3,5,2131
3312919,2020-06-01,3,4,19.8
3912779,2020-06-01,3,24,1354.95
4223399,2020-06-01,3,2,76.7
4314149,2020-06-01,3,5,302.5
3817089,2020-06-01,3,3,189.95
3804999,2020-06-01,3,4,415.68
4351530,2020-06-01,3,8,660.83
3980589,2020-06-01,3,6,1125.01
4200749,2020-06-01,3,4,672.15
4312779,2020-06-01,3,3,245
3994939,2020-06-01,3,2,35
4355549,2020-06-01,3,28,5600
3824189,2020-06-01,3,3,108.49
3993539,2020-06-01,3,5,1422.29
4414749,2020-06-01,3,19,636.95
3788209,2020-06-01,3,7,1245.5
3669259,2020-06-01,3,4,431.45
3850449,2020-06-01,3,6,592.9
3949899,2020-06-01,3,26,1435.5
4306549,2020-06-01,3,1,15
4234339,2020-06-01,3,4,197.5
3905649,2020-06-01,3,1,34.94
3855399,2020-06-01,3,1,108
3881609,2020-06-01,3,2,68.35
4035759,2020-06-01,3,4,637.98
4087909,2020-06-01,3,3,99.82
4253089,2020-06-01,3,4,4338.43
4402659,2020-06-01,3,23,565.45
4485629,2020-06-01,3,1,297
4023969,2020-06-01,3,1,10
4255289,2020-06-01,3,1,36.95
3929529,2020-06-01,3,7,102.57
4343249,2020-06-01,3,7,238
3575369,2020-06-01,3,2,135.55
4091409,2020-06-01,3,1,143.35
3992759,2020-06-01,3,2,64.25
3479829,2020-06-01,3,5,650
4097409,2020-06-01,3,1,0.1
3835759,2020-06-01,3,7,595.24
4355819,2020-06-01,3,9,342.7
4315719,2020-06-01,3,8,3454.95
3899089,2020-06-01,3,6,110
4385329,2020-06-01,3,4,139.95
4323209,2020-06-01,3,3,213.99
3949789,2020-06-01,3,27,1458.35
3864119,2020-06-01,3,1,6.25
3867619,2020-06-01,3,3,396
4052499,2020-06-01,3,4,1298.09
4310950,2020-06-01,3,5,1010.35
4255499,2020-06-01,3,2,136
4107889,2020-06-01,3,6,181.2
4222209,2020-06-01,3,2,850
3970019,2020-06-01,3,5,230
4461069,2020-06-01,3,1,10.75
4214679,2020-06-01,3,1,19.6
3249569,2020-06-01,3,1,24.53
3972629,2020-06-01,3,9,3389.37
4140879,2020-06-01,3,3,336.96
3852649,2020-06-01,3,1,15
3624419,2020-06-01,3,2,168.2
4281549,2020-06-01,3,7,1829.38
3945379,2020-06-01,3,8,1022.35
3994139,2020-06-01,3,9,1242.61
3991709,2020-06-01,3,2,89.95
3898949,2020-06-01,3,5,1090
4377099,2020-06-01,3,1,70
3996159,2020-06-01,3,13,4044.75
3696209,2020-06-01,3,2,1452
3948019,2020-06-01,3,4,66.7
3741149,2020-06-01,3,5,387.25
3859009,2020-06-01,3,30,1226.38
4335709,2020-06-01,3,2,230
3953349,2020-06-01,3,2,1893.75
4240930,2020-06-01,3,15,3381
3654249,2020-06-01,3,12,725.05
3283539,2020-06-01,3,5,6413
4062629,2020-06-01,3,5,260.56
3979469,2020-06-01,3,17,1151
4262299,2020-06-01,3,6,153.84
4070999,2020-06-01,3,3,881.01
4447669,2020-06-01,3,6,129.5
4203829,2020-06-01,3,8,215.3
4185069,2020-06-01,3,4,1785.35
4218949,2020-06-01,3,23,1448.85
4082199,2020-06-01,3,22,200.19
4490809,2020-06-01,3,1,61.9
3768929,2020-06-01,3,12,5855.87
4097389,2020-06-01,3,9,771.79
3392409,2020-06-01,3,3,105
3779789,2020-06-01,3,4,2414.55
4354929,2020-06-01,3,15,2026.87
3864819,2020-06-01,3,4,804.65
3918959,2020-06-01,3,6,273.8
4261599,2020-06-01,3,2,268.59
4060679,2020-06-01,3,1,32.67
4346899,2020-06-01,3,2,160.55
4282769,2020-06-01,3,6,33
4314579,2020-06-01,3,9,480.67
3583169,2020-06-01,3,36,442.5
4259859,2020-06-01,3,4,153.32
4466509,2020-06-01,3,5,603.94
3903249,2020-06-01,3,22,1856
4100899,2020-06-01,3,3,265.35
4219729,2020-06-01,3,10,184.31
3911729,2020-06-01,3,1,169.99
3389039,2020-06-01,3,6,344.85
3539419,2020-06-01,3,2,1426.61
4078249,2020-06-01,3,8,7532
3830949,2020-06-01,3,6,155.5
4170369,2020-06-01,3,17,5826.15
4262429,2020-06-01,3,2,4028.93
3827959,2020-06-01,3,1,33.5
3707729,2020-06-01,3,2,114.96
4346429,2020-06-01,3,30,750
3734769,2020-06-01,3,2,103.68
4074429,2020-06-01,3,16,6095.41
3950289,2020-06-01,3,10,1031
4326409,2020-06-01,3,1,7.13
4083619,2020-06-01,3,1,359.95
3958799,2020-06-01,3,10,540.62
4238659,2020-06-01,3,7,1986
3945719,2020-06-01,3,2,1595.83
3859179,2020-06-01,3,20,1705
4021069,2020-06-01,3,1,17.2
3929639,2020-06-01,3,4,39.86
3952739,2020-06-01,3,3,149.91
4009979,2020-06-01,3,6,245
4295759,2020-06-01,3,64,6198.96
3625299,2020-06-01,3,7,1687.5
3640709,2020-06-01,3,6,729.25
3959199,2020-06-01,3,24,22645
4094499,2020-06-01,3,5,599.7
3822759,2020-06-01,3,2,4147.62
4403289,2020-06-01,3,28,1301.23
4429119,2020-06-01,3,6,29.88
3742749,2020-06-01,3,2,98.9
4015379,2020-06-01,3,5,366.45
3796019,2020-06-01,3,4,137.45
4364299,2020-06-01,3,7,3147
4103399,2020-06-01,3,4,302.8
3936329,2020-06-01,3,8,739.95
4326269,2020-06-01,3,6,800
3653859,2020-06-01,3,4,691.73
3897399,2020-06-01,3,12,88
3629329,2020-06-01,3,4,102.77
4013249,2020-06-01,3,1,21.35
3802829,2020-06-01,3,6,1355.15
3861009,2020-06-01,3,1,90
3942259,2020-06-01,3,5,48939.26
3963429,2020-06-01,3,1,164.9
3856639,2020-06-01,3,12,667.25
4102719,2020-06-01,3,13,996.5
4259829,2020-06-01,3,5,171.45
3859209,2020-06-01,3,3,41.55
3839049,2020-06-01,3,2,544.5
3686769,2020-06-01,3,14,11027.63
4477039,2020-06-01,3,2,190.58
4052489,2020-06-01,3,6,128.75
3773569,2020-06-01,3,3,1622.2
3231299,2020-06-01,3,19,2604.98
4065749,2020-06-01,3,2,61.02
4054269,2020-06-01,3,5,255.29
4062999,2020-06-01,3,2,1636.05
3910979,2020-06-01,3,1,39.95
3544729,2020-06-01,3,7,259.75
3772429,2020-06-01,3,6,114.05
4327469,2020-06-01,3,7,1388.81
4090019,2020-06-01,3,19,1142.59
4084389,2020-06-01,3,2,871.2
3262779,2020-06-01,3,5,161.49
4057769,2020-06-01,3,3,46.6
4219079,2020-06-01,3,6,167
4092179,2020-06-01,3,1,14.99
3786299,2020-06-01,3,13,538.3
4008499,2020-06-01,3,9,550
4183759,2020-06-01,3,16,3155.23
4221309,2020-06-01,3,3,1012.76
4336399,2020-06-01,3,2,837.47
4006809,2020-06-01,3,13,136.1
3648229,2020-06-01,3,2,40.85
4412219,2020-06-01,3,2,180
4438829,2020-06-01,3,1,699.5
4418079,2020-06-01,3,3,103.35
3667859,2020-06-01,3,5,1122.28
4000699,2020-06-01,3,3,52.44
3998569,2020-06-01,3,19,4937
4356679,2020-06-01,3,11,286.6
3775489,2020-06-01,3,8,220.1
4000669,2020-06-01,3,7,520.9
4480259,2020-06-01,3,1,1.25
3430469,2020-06-01,3,4,1932.84
3527909,2020-06-01,3,6,334.05
3813419,2020-06-01,3,2,78.95
4224779,2020-06-01,3,10,3833.35
4081539,2020-06-01,3,1,50.58
4416629,2020-06-01,3,7,62.1
3736719,2020-06-01,3,6,2172
3784509,2020-06-01,3,6,137.92
3495909,2020-06-01,3,2,1700
4203819,2020-06-01,3,1,38.95
4268089,2020-06-01,3,8,326
3776349,2020-06-01,3,7,15101.11
4007279,2020-06-01,3,2,561.1
3803829,2020-06-01,3,5,241.5
3747599,2020-06-01,3,1,104.01
4344199,2020-06-01,3,1,31.98
4222579,2020-06-01,3,1,18
3218239,2020-06-01,3,70,2202.26
3890759,2020-06-01,3,32,3053.5
4024609,2020-06-01,3,4,97.6
3913649,2020-06-01,3,2,203.28
3867469,2020-06-01,3,3,20.64
4401939,2020-06-01,3,8,151.6
4274499,2020-06-01,3,6,255.01
3376299,2020-06-01,3,14,1222.5
3991589,2020-06-01,3,2,683.28
4201809,2020-06-01,3,5,902
3552829,2020-06-01,3,40,660.95
4105679,2020-06-01,3,6,1527.17
3979539,2020-06-01,3,8,5841.7
3853209,2020-06-01,3,11,170.95
4041489,2020-06-01,3,1,50
3918569,2020-06-01,3,8,757.41
4173759,2020-06-01,3,4,923.23
4331239,2020-06-01,3,1,3.5
3617909,2020-06-01,3,5,399.65
4085129,2020-06-01,3,2,39.98
4054499,2020-06-01,3,5,1485
3959689,2020-06-01,3,1,190
3525469,2020-06-01,3,20,632.91
3494919,2020-06-01,3,30,990.93
4351359,2020-06-01,3,7,232.55
2829986,2020-06-01,3,37,9078.24
791402,2020-06-01,3,42,996.15
4422669,2020-06-01,3,9,11337.5
4049769,2020-06-01,3,37,187.35
4092969,2020-06-01,3,19,368
3943669,2020-06-01,3,12,3735.02
3522019,2020-06-01,3,34,4413.58
4391989,2020-06-01,3,7,222.6
3989949,2020-06-01,3,11,422.05
4086069,2020-06-01,3,73,9958.54
4410939,2020-06-01,3,9,3886.9
3831629,2020-06-01,3,125,4958.5
4471539,2020-06-01,3,4,157.98
4039719,2020-06-01,3,22,1832.36
4076659,2020-06-01,3,3,194.7
4383489,2020-06-01,3,88,1320
4285149,2020-06-01,3,16,427.07
4028909,2020-06-01,3,5,732.5
4360009,2020-06-01,3,9,6552.83
4118209,2020-06-01,3,9,377.8
3984309,2020-06-01,3,10,1026.87
4256979,2020-06-01,3,12,880
4399039,2020-06-01,3,4,27.94
4220669,2020-06-01,3,9,429.52
4429379,2020-06-01,3,3,27
3007846,2020-06-01,3,23,5983.45
4087469,2020-06-01,3,26,616.27
4379179,2020-06-01,3,25,441.51
4437069,2020-06-01,3,13,297.1
3946139,2020-06-01,3,171,27407.73
4045469,2020-06-01,3,7,464.93
4237339,2020-06-01,3,20,673.24
3885139,2020-06-01,3,11,4295.8
3773959,2020-06-01,3,6,2445
4266629,2020-06-01,3,4,124.02
4032809,2020-06-01,3,5,167.76
3845429,2020-06-01,3,2,22.87
4444530,2020-06-01,3,52,2810
4463559,2020-06-01,3,78,9281.15
3182559,2020-06-01,17,9,345
3994099,2020-06-01,17,24,4948.5
4251979,2020-06-01,17,141,4764
4434389,2020-06-01,17,89,12355
3347409,2020-06-01,17,2,187.26
4072029,2020-06-01,17,119,11476
3527649,2020-06-01,17,80,7845
4051799,2020-06-01,17,184,10390
4184069,2020-06-01,17,163,12312.64
4283189,2020-06-01,17,92,2118.4
3972299,2020-06-01,17,485,41305.89
4425949,2020-06-01,17,91,693
4063519,2020-06-01,17,14,3690
4022589,2020-06-01,17,50,707
4282869,2020-06-01,17,1,26
4306039,2020-06-01,17,2,152.9
4072859,2020-06-01,17,7,90
4280609,2020-06-01,17,4,663.9
3396849,2020-06-01,17,3,375
4071739,2020-06-01,17,15,1406.64
2706906,2020-06-01,17,13,863.15
393180,2020-06-01,17,20,925.6
2978336,2020-06-01,17,23,1083
2450686,2020-06-01,17,29,553.8
4000099,2020-06-01,17,40,4527.5
3812769,2020-06-01,17,8,347.63
3887729,2020-06-01,17,26,1026.2
4107539,2020-06-01,17,3,629.2
4391259,2020-06-01,17,42,1942.4
3807189,2020-06-01,17,43,211
4414919,2020-06-01,17,3,190.8
4033789,2020-06-01,17,3,257.25
4393469,2020-06-01,17,3,30.91
4094789,2020-06-01,17,28,595.06
3826589,2020-06-01,17,49,2033.1
4266579,2020-06-01,17,4,125.45
4116409,2020-06-01,17,30,555.6
3231299,2020-06-01,17,16,1917.79
3650189,2020-06-01,17,8,401.54
4441759,2020-06-01,17,2,60
3815339,2020-06-01,17,2,189.96
3984509,2020-06-01,17,36,4652.57
4448509,2020-06-01,17,6,301.7
4224779,2020-06-01,17,13,4143.52
4281659,2020-06-01,17,8,147.9
3176409,2020-06-01,17,19,760
4462339,2020-06-01,17,16,305
3971349,2020-06-01,17,2,138.9
4306329,2020-06-01,17,9,1171
3994749,2020-06-01,17,18,366.5
4293469,2020-06-01,17,9,3263.58
3117619,2020-06-01,17,4,835.9
2760356,2020-06-01,17,29,2968.88
2943726,2020-06-01,17,1,14.9
3222139,2020-06-01,17,12,625.66
1935346,2020-06-01,17,5,205
2721536,2020-06-01,17,1,55
3475379,2020-06-01,17,1,38.3
3662049,2020-06-01,17,2,379
3813699,2020-06-01,17,2,41.74
4081589,2020-06-01,17,1,54.28
3757419,2020-06-01,17,1,43.5
4257139,2020-06-01,17,1,25
4278619,2020-06-01,17,1,22.45
4237209,2020-06-01,17,3,54
4274659,2020-06-01,17,2,102.4
4264629,2020-06-01,17,4,492
4233759,2020-06-01,17,1,267.53
4296429,2020-06-01,17,1,660
3406719,2020-06-01,17,3,694.39
3519739,2020-06-01,17,5,464.95
4251539,2020-06-01,17,1,25.15
3800029,2020-06-01,17,2,55.95
3637889,2020-06-01,17,3,87.5
3807699,2020-06-01,17,1,65.26
3853889,2020-06-01,17,4,279
3387799,2020-06-01,17,2,752.95
3938929,2020-06-01,17,1,90.19
4224789,2020-06-01,17,3,300
4308649,2020-06-01,17,7,1253.52
3723089,2020-06-01,17,3,91.8
3248199,2020-06-01,17,6,243.85
4304839,2020-06-01,17,1,115
3748969,2020-06-01,17,24,1719.53
4283479,2020-06-01,17,2,60
3976729,2020-06-01,17,3,57.71
3989009,2020-06-01,17,12,259.35
3999139,2020-06-01,17,2,200
4357219,2020-06-01,17,37,1536
3371289,2020-06-01,17,1,229.64
3463229,2020-06-01,17,14,2281.39
4327469,2020-06-01,17,1,50.45
3779819,2020-06-01,17,8,6274.35
3993379,2020-06-01,17,7,434.55
3979459,2020-06-01,17,3,75
3725799,2020-06-01,17,10,1270.75
3763499,2020-06-01,17,5,129.75
4409679,2020-06-01,17,2,18.2
3617509,2020-06-01,17,8,1020
4101699,2020-06-01,17,2,45.5
3580589,2020-06-01,17,1,90
3782259,2020-06-01,17,5,1048.22
4023289,2020-06-01,17,4,185.15
3919539,2020-06-01,17,2,269.85
4024179,2020-06-01,17,7,585.85
4218859,2020-06-01,17,1,124.9
4185879,2020-06-01,17,1,79.95
4433029,2020-06-01,17,1,5.9
3346929,2020-06-01,17,1,289
3537989,2020-06-01,17,2,94.75
4293379,2020-06-01,17,2,830.06
4457929,2020-06-01,17,11,956.12
3245149,2020-06-01,17,13,533.9
3722069,2020-06-01,17,2,123.96
3590499,2020-06-01,17,4,203
3837999,2020-06-01,17,8,770
4401739,2020-06-01,17,1,5
4047609,2020-06-01,17,1,24.95
4144869,2020-06-01,17,2,90.49
3773189,2020-06-01,17,4,228.15
3180679,2020-06-01,17,3,292.56
3945989,2020-06-01,17,1,169.4
4113939,2020-06-01,17,2,211.75
4262509,2020-06-01,17,9,103.35
3783139,2020-06-01,17,4,301.42
4007619,2020-06-01,17,1,15
3326939,2020-06-01,17,3,310
3907949,2020-06-01,17,7,367.81
4400299,2020-06-01,17,1,112.5
3926099,2020-06-01,17,5,31.64
3496869,2020-06-01,17,3,328.22
4469849,2020-06-01,17,1,5
3684199,2020-06-01,17,3,96.07
4420319,2020-06-01,17,2,155.85
4255119,2020-06-01,17,9,410.99
4334239,2020-06-01,17,2,59.9
3600339,2020-06-01,17,3,88.55
4016279,2020-06-01,17,5,1100
3944839,2020-06-01,17,1,29.98
3925839,2020-06-01,17,1,143
3732699,2020-06-01,17,1,19.4
4059999,2020-06-01,17,4,117.15
3848199,2020-06-01,17,5,403.82
3922029,2020-06-01,17,13,2017.48
4324889,2020-06-01,17,3,194.95
4001709,2020-06-01,17,1,70.18
4008789,2020-06-01,17,2,592
3705279,2020-06-01,17,4,116.74
3712359,2020-06-01,17,4,268.4
3988239,2020-06-01,17,18,3057.33
4254649,2020-06-01,17,2,149
3677579,2020-06-01,17,1,34.24
4076839,2020-06-01,17,1,121.5
4108919,2020-06-01,17,1,6.95
3470759,2020-06-01,17,14,1144.35
4096559,2020-06-01,17,13,1982.66
4081709,2020-06-01,17,6,703.14
3810699,2020-06-01,17,1,265.99
3586249,2020-06-01,17,3,142.5
3792919,2020-06-01,17,11,2331.38
4466439,2020-06-01,17,1,106.98
3979999,2020-06-01,17,8,197.82
4201619,2020-06-01,17,7,6210
3867469,2020-06-01,17,3,164.52
4015479,2020-06-01,17,1,81.5
3916979,2020-06-01,17,5,293.55
3576339,2020-06-01,17,10,635
3866459,2020-06-01,17,1,39.55
3998209,2020-06-01,17,1,2.99
4098689,2020-06-01,17,3,160
4044579,2020-06-01,17,3,385
3806929,2020-06-01,17,2,137.26
4046549,2020-06-01,17,3,89.97
3670289,2020-06-01,17,2,104.6
3795659,2020-06-01,17,17,783.4
3598809,2020-06-01,17,4,61.91
3696969,2020-06-01,17,4,317.35
3285179,2020-06-01,17,3,256.13
4018679,2020-06-01,17,2,47.6
4435559,2020-06-01,17,2,138.9
3277229,2020-06-01,17,2,2083.62
4085439,2020-06-01,17,2,42.75
3833649,2020-06-01,17,2,91.45
3278169,2020-06-01,17,23,3464.28
3770589,2020-06-01,17,4,173.52
4010319,2020-06-01,17,1,45
4057839,2020-06-01,17,2,15
3710519,2020-06-01,17,2,48.59
3978589,2020-06-01,17,3,241.7
4411039,2020-06-01,17,5,826
3751739,2020-06-01,11,3,350.49
4097509,2020-06-01,11,8,997.01
3791239,2020-06-01,11,2,146.3
4306039,2020-06-01,11,8,851.7
4280609,2020-06-01,11,4,452.36
4306809,2020-06-01,11,1,135
3694849,2020-06-01,11,9,3323.87
3795259,2020-06-01,11,4,692.14
3747499,2020-06-01,11,2,1781.85
3887729,2020-06-01,11,21,825.65
3756439,2020-06-01,11,5,404.8
4292419,2020-06-01,11,2,30
4036559,2020-06-01,11,12,1282.6
4053309,2020-06-01,11,25,3456.09
3180679,2020-06-01,11,7,658
4387569,2020-06-01,11,4,219.91
3844329,2020-06-01,11,17,5647.2
3499669,2020-06-01,11,4,200
4309269,2020-06-01,11,13,489
3690699,2020-06-01,11,19,508.31
3878179,2020-06-01,11,6,796.6
4261479,2020-06-01,11,7,121
3790719,2020-06-01,11,2,600
3730689,2020-06-01,11,3,632.96
4293169,2020-06-01,11,1,40
4217389,2020-06-01,11,12,19778.75
4283119,2020-06-01,11,3,0.03
2197186,2020-06-01,11,19,474.81
3231299,2020-06-01,11,1,207.97
1846836,2020-06-01,11,3,346.82
2212846,2020-06-01,11,2,130.4
3673189,2020-06-01,11,4,1084.16
1827556,2020-06-01,11,14,190
3178409,2020-06-01,11,1,650
2756866,2020-06-01,11,1,25
2721506,2020-06-01,11,5,322
3996009,2020-06-01,11,1,96
3815039,2020-06-01,11,2,114.8
3993279,2020-06-01,11,1,210
3222159,2020-06-01,11,20,39.72
3584829,2020-06-01,11,7,270
4024179,2020-06-01,11,4,308.95
4165809,2020-06-01,11,27,3428.14
2984766,2020-06-01,11,1,90.75
3812409,2020-06-01,11,8,609.84
4308649,2020-06-01,11,4,758.01
3370309,2020-06-01,11,5,410
3792919,2020-06-01,11,31,8181.01
40800,2020-06-01,11,20,643.4
3871279,2020-06-01,11,3,195.22
4067479,2020-06-01,11,4,351.8
3822209,2020-06-01,11,1,1966.81
3454619,2020-06-01,11,3,990
3391839,2020-06-01,11,2,52.9
4029149,2020-06-01,11,4,7437.42
3819199,2020-06-01,11,15,456.96
4042699,2020-06-01,11,4,450.5
4275279,2020-06-01,11,18,3750
4279329,2020-06-01,11,1,127.85
4326419,2020-06-01,11,3,31.85
3912869,2020-06-01,11,9,522.3
3750799,2020-06-01,11,8,391.75
4170279,2020-06-01,11,5,680.85
3898099,2020-06-01,11,2,115
4044929,2020-06-01,11,1,18.27
3773569,2020-06-01,11,1,1040.6
3700309,2020-06-01,11,12,352
2677676,2020-06-01,11,4,125.02
3976449,2020-06-01,11,1,414.43
3921129,2020-06-01,11,2,82.8
